-9.86153	-1.65836	-2.97499
-9.87444	-1.5797	-2.98296
-9.88643	-1.50286	-2.99073
-9.89754	-1.42785	-2.99832
-9.90782	-1.35468	-3.00571
-9.91731	-1.28337	-3.0129
-9.92605	-1.21392	-3.0199
-9.93408	-1.14634	-3.02671
-9.94144	-1.08065	-3.03332
-9.94817	-1.01685	-3.03973
-9.9543	-0.954958	-3.04595
-9.95987	-0.894971	-3.05198
-9.96492	-0.836898	-3.0578
-9.96948	-0.780746	-3.06344
-9.97357	-0.726519	-3.06888
-9.97725	-0.674224	-3.07412
-9.98052	-0.623864	-3.07917
-9.98343	-0.575443	-3.08402
-9.986	-0.528965	-3.08867
-9.98826	-0.484432	-3.09313
-9.99023	-0.441847	-3.09739
-9.99195	-0.401213	-3.10146
-9.99343	-0.362531	-3.10533
-9.99469	-0.325803	-3.10901
-9.99576	-0.291032	-3.11249
-9.99667	-0.258217	-3.11577
-9.99742	-0.22736	-3.11885
-9.99803	-0.198462	-3.12175
-9.99853	-0.171524	-3.12444
-9.99893	-0.146546	-3.12694
-9.99924	-0.123529	-3.12924
-9.99947	-0.102473	-3.13135
-9.99965	-0.083378	-3.13325
-9.99978	-0.0662449	-3.13497
-9.99987	-0.0510735	-3.13649
-9.99993	-0.037864	-3.13781
-9.99996	-0.0266164	-3.13893
-9.99998	-0.0173307	-3.13986
-9.99999	-0.010007	-3.14059
-10	-0.0046453	-3.14113
-10	-0.0012456	-3.14147
-10	0.000192097	-3.14161
-10	-0.000332205	-3.14156
-10	-0.00281851	-3.14131
-10	-0.00726681	-3.14087
-9.99999	-0.0136771	-3.14022
-9.99998	-0.0220494	-3.13939
-9.99995	-0.0323836	-3.13835
-9.9999	-0.0446798	-3.13712
-9.99983	-0.0589379	-3.1357
-9.99972	-0.0751578	-3.13408
-9.99956	-0.0933393	-3.13226
-9.99936	-0.113482	-3.13024
-9.99908	-0.135587	-3.12803
-9.99873	-0.159652	-3.12563
-9.99828	-0.185677	-3.12302
-9.99772	-0.213663	-3.12022
-9.99703	-0.243608	-3.11723
-9.9962	-0.275511	-3.11404
-9.99521	-0.309372	-3.11065
-9.99404	-0.345189	-3.10707
-9.99266	-0.382962	-3.10329
-9.99106	-0.422687	-3.09931
-9.98921	-0.464364	-3.09514
-9.98709	-0.507991	-3.09077
-9.98467	-0.553564	-3.08621
-9.98192	-0.601081	-3.08145
-9.97882	-0.650538	-3.07649
-9.97533	-0.701933	-3.07134
-9.97144	-0.755261	-3.06599
-9.9671	-0.810517	-3.06045
-9.96228	-0.867697	-3.05471
-9.95696	-0.926794	-3.04878
-9.95109	-0.987802	-3.04265
-9.94465	-1.05071	-3.03633
-9.93759	-1.11552	-3.02981
-9.92987	-1.18222	-3.02309
-9.92147	-1.2508	-3.01618
-9.91233	-1.32125	-3.00908
-9.90242	-1.39356	-3.00178
-9.8917	-1.46771	-2.99429
-9.88013	-1.5437	-2.9866
-9.86766	-1.62151	-2.97872
-9.85425	-1.70113	-2.97065
-9.83984	-1.78254	-2.96238
-9.82441	-1.86573	-2.95392
-9.8079	-1.95067	-2.94527
-9.79026	-2.03735	-2.93642
-9.77145	-2.12575	-2.92738
-9.75141	-2.21584	-2.91815
-9.7301	-2.30761	-2.90873
-9.70748	-2.40102	-2.89912
-9.68347	-2.49606	-2.88932
-9.65805	-2.59269	-2.87933
-9.63115	-2.69089	-2.86915
-9.60273	-2.79063	-2.85877
-9.57273	-2.89187	-2.84822
-9.5411	-2.99457	-2.83747
-9.50778	-3.09871	-2.82653
-9.47274	-3.20425	-2.81541
-9.4359	-3.31115	-2.80411
-9.39723	-3.41936	-2.79262
-9.35667	-3.52885	-2.78094
-9.31416	-3.63956	-2.76908
-9.26966	-3.75146	-2.75704
-9.22311	-3.86449	-2.74481
-9.17446	-3.9786	-2.73241
-9.12366	-4.09375	-2.71982
-9.07067	-4.20987	-2.70706
-9.01543	-4.3269	-2.69412
-8.95789	-4.4448	-2.681
-8.89801	-4.5635	-2.6677
-8.83573	-4.68293	-2.65423
-8.77103	-4.80303	-2.64059
-8.70384	-4.92374	-2.62678
-8.63413	-5.04498	-2.61279
-8.56185	-5.16669	-2.59864
-8.48698	-5.28878	-2.58431
-8.40946	-5.41119	-2.56982
-8.32926	-5.53384	-2.55517
-8.24635	-5.65665	-2.54035
-8.16069	-5.77954	-2.52537
-8.07226	-5.90243	-2.51023
-7.98102	-6.02522	-2.49494
-7.88696	-6.14784	-2.47948
-7.79003	-6.2702	-2.46387
-7.69024	-6.3922	-2.44811
-7.58755	-6.51376	-2.4322
-7.48195	-6.63479	-2.41613
-7.37343	-6.75519	-2.39992
-7.26198	-6.87486	-2.38357
-7.14759	-6.99371	-2.36708
-7.03026	-7.11165	-2.35044
-6.90998	-7.22857	-2.33367
-6.78677	-7.34437	-2.31676
-6.66062	-7.45897	-2.29971
-6.53154	-7.57225	-2.28254
-6.39956	-7.68412	-2.26524
-6.26468	-7.79447	-2.24781
-6.12693	-7.90321	-2.23026
-5.98633	-8.01024	-2.21259
-5.8429	-8.11545	-2.1948
-5.69669	-8.21874	-2.1769
-5.54772	-8.32003	-2.15889
-5.39603	-8.4192	-2.14076
-5.24167	-8.51615	-2.12253
-5.08468	-8.61081	-2.1042
-4.92512	-8.70306	-2.08577
-4.76303	-8.79281	-2.06724
-4.59848	-8.87998	-2.04862
-4.43152	-8.96447	-2.02991
-4.26223	-9.04618	-2.01111
-4.09066	-9.12505	-1.99223
-3.9169	-9.20097	-1.97326
-3.74102	-9.27388	-1.95422
-3.5631	-9.34368	-1.93511
-3.38321	-9.41031	-1.91593
-3.20146	-9.47368	-1.89668
-3.01791	-9.53374	-1.87737
-2.83268	-9.59041	-1.858
-2.64585	-9.64362	-1.83857
-2.45751	-9.69333	-1.81909
-2.26777	-9.73947	-1.79956
-2.07673	-9.78198	-1.77999
-1.8845	-9.82083	-1.76038
-1.69118	-9.85596	-1.74073
-1.49688	-9.88733	-1.72105
-1.3017	-9.91492	-1.70134
-1.10577	-9.93868	-1.6816
-0.909187	-9.95858	-1.66184
-0.712073	-9.97462	-1.64206
-0.514541	-9.98675	-1.62227
-0.316707	-9.99498	-1.60247
-0.118687	-9.9993	-1.58267
0.0794038	-9.99968	-1.56286
0.277447	-9.99615	-1.54305
0.475328	-9.9887	-1.52325
0.672929	-9.97733	-1.50345
0.870134	-9.96207	-1.48367
1.06683	-9.94293	-1.46391
1.2629	-9.91993	-1.44417
1.45824	-9.89311	-1.42445
1.65272	-9.86248	-1.40476
1.84625	-9.82809	-1.38511
2.0387	-9.78998	-1.36549
2.22999	-9.74819	-1.34591
2.41999	-9.70276	-1.32637
2.60861	-9.65376	-1.30688
2.79575	-9.60124	-1.28744
2.98131	-9.54525	-1.26806
3.1652	-9.48586	-1.24874
3.34731	-9.42314	-1.22948
3.52758	-9.35715	-1.21028
3.70589	-9.28797	-1.19115
3.88219	-9.21567	-1.1721
4.05637	-9.14034	-1.15312
4.22838	-9.06205	-1.13422
4.39813	-8.98089	-1.11541
4.56555	-8.89695	-1.09668
4.73059	-8.81031	-1.07804
4.89317	-8.72106	-1.05949
5.05324	-8.6293	-1.04104
5.21074	-8.53511	-1.02269
5.36563	-8.4386	-1.00444
5.51785	-8.33986	-0.986293
5.66736	-8.23899	-0.968257
5.81413	-8.13609	-0.950332
5.95811	-8.03125	-0.932521
6.09927	-7.92457	-0.914828
6.23759	-7.81617	-0.897253
6.37304	-7.70612	-0.879802
6.5056	-7.59455	-0.862475
6.63525	-7.48154	-0.845276
6.76198	-7.3672	-0.828207
6.88578	-7.25162	-0.81127
7.00664	-7.13492	-0.794469
7.12455	-7.01718	-0.777805
7.23953	-6.8985	-0.761281
7.35156	-6.77898	-0.744899
7.46066	-6.65872	-0.728662
7.56684	-6.53781	-0.71257
7.6701	-6.41635	-0.696628
7.77047	-6.29442	-0.680835
7.86796	-6.17213	-0.665195
7.96259	-6.04955	-0.64971
8.05439	-5.92679	-0.634381
8.14338	-5.80391	-0.619209
8.22958	-5.68102	-0.604198
8.31303	-5.55819	-0.589348
8.39377	-5.4355	-0.574661
8.47181	-5.31304	-0.560139
8.54721	-5.19087	-0.545783
8.62	-5.06908	-0.531594
8.69022	-4.94774	-0.517575
8.7579	-4.82692	-0.503726
8.8231	-4.7067	-0.490049
8.88585	-4.58712	-0.476546
8.9462	-4.46828	-0.463216
9.0042	-4.35022	-0.450062
9.05989	-4.233	-0.437085
9.11333	-4.1167	-0.424286
9.16456	-4.00136	-0.411665
9.21363	-3.88704	-0.399224
9.26059	-3.77379	-0.386964
9.3055	-3.66166	-0.374886
9.34839	-3.55071	-0.36299
9.38934	-3.44097	-0.351277
9.42838	-3.33251	-0.339749
9.46558	-3.22535	-0.328406
9.50097	-3.11953	-0.317248
9.53463	-3.01511	-0.306277
9.56659	-2.91212	-0.295493
9.59691	-2.81059	-0.284897
9.62564	-2.71055	-0.274489
9.65283	-2.61204	-0.26427
9.67855	-2.5151	-0.25424
9.70283	-2.41974	-0.2444
9.72572	-2.326	-0.234751
9.74729	-2.23391	-0.225292
9.76757	-2.14348	-0.216024
9.78662	-2.05475	-0.206949
9.80449	-1.96772	-0.198065
9.82122	-1.88243	-0.189373
9.83687	-1.7989	-0.180875
9.85147	-1.71714	-0.172569
9.86508	-1.63716	-0.164456
9.87773	-1.55899	-0.156537
9.88948	-1.48264	-0.148812
9.90036	-1.40812	-0.141281
9.91043	-1.33544	-0.133944
9.91971	-1.26462	-0.126802
9.92826	-1.19567	-0.119854
9.93611	-1.1286	-0.113101
9.9433	-1.06342	-0.106543
9.94986	-1.00013	-0.10018
9.95584	-0.938741	-0.0940125
9.96127	-0.879264	-0.0880401
9.96618	-0.821704	-0.0822632
9.97061	-0.766066	-0.0766817
9.9746	-0.712355	-0.0712959
9.97816	-0.660577	-0.0661058
9.98133	-0.610735	-0.0611115
9.98415	-0.562833	-0.056313
9.98663	-0.516874	-0.0517104
9.98881	-0.472861	-0.0473038
9.99072	-0.430797	-0.0430931
9.99237	-0.390685	-0.0390784
9.99378	-0.352525	-0.0352598
9.995	-0.31632	-0.0316373
9.99602	-0.282071	-0.0282108
9.99688	-0.249779	-0.0249805
9.99759	-0.219446	-0.0219463
9.99817	-0.191072	-0.0191083
9.99864	-0.164657	-0.0164665
9.99902	-0.140203	-0.0140208
9.99931	-0.11771	-0.0117713
9.99953	-0.0971781	-0.00971796
9.99969	-0.0786075	-0.00786083
9.99981	-0.0619986	-0.0061999
9.99989	-0.0473515	-0.00473517
9.99994	-0.0346662	-0.00346663
9.99997	-0.0239429	-0.00239429
9.99999	-0.0151815	-0.00151815
10	-0.00838211	-0.000838211
10	-0.00354471	-0.000354471
10	-0.000669312	-6.69E-05
10	0.000244085	2.44E-05
10	-0.000804517	-8.05E-05
10	-0.00381512	-0.000381512
10	-0.00878772	-0.000878772
9.99999	-0.0157223	-0.00157223
9.99997	-0.0246189	-0.00246189
9.99994	-0.0354774	-0.00354775
9.99988	-0.0482979	-0.00482981
9.9998	-0.0630802	-0.00630807
9.99968	-0.0798243	-0.00798252
9.99951	-0.09853	-0.00985316
9.99929	-0.119197	-0.01192
9.99899	-0.141825	-0.014183
9.99862	-0.166415	-0.0166422
9.99814	-0.192964	-0.0192976
9.99755	-0.221473	-0.0221491
9.99683	-0.251942	-0.0251968
9.99596	-0.284368	-0.0284407
9.99492	-0.318752	-0.0318806
9.99369	-0.355092	-0.0355167
9.99226	-0.393386	-0.0393488
9.99059	-0.433634	-0.043377
9.98867	-0.475832	-0.0476011
9.98647	-0.519979	-0.0520213
9.98397	-0.566071	-0.0566374
9.98113	-0.614107	-0.0614494
9.97793	-0.664083	-0.0664572
9.97433	-0.715995	-0.0716608
9.97032	-0.769838	-0.0770601
9.96586	-0.825609	-0.082655
9.96091	-0.883301	-0.0884454
9.95545	-0.94291	-0.0944313
9.94943	-1.00443	-0.100612
9.94282	-1.06785	-0.106989
9.93559	-1.13316	-0.11356
9.92769	-1.20037	-0.120327
9.9191	-1.26944	-0.127288
9.90976	-1.34039	-0.134444
9.89964	-1.41319	-0.141794
9.8887	-1.48784	-0.149338
9.87689	-1.56432	-0.157077
9.86417	-1.64261	-0.165009
9.8505	-1.72271	-0.173135
9.83582	-1.8046	-0.181454
9.82011	-1.88826	-0.189966
9.8033	-1.97366	-0.198671
9.78535	-2.06081	-0.207568
9.76622	-2.14966	-0.216657
9.74585	-2.2402	-0.225938
9.72419	-2.33241	-0.235409
9.7012	-2.42626	-0.245072
9.67682	-2.52173	-0.254925
9.65101	-2.61878	-0.264968
9.62371	-2.7174	-0.2752
9.59487	-2.81754	-0.285621
9.56444	-2.91917	-0.29623
9.53236	-3.02226	-0.307027
9.49859	-3.12678	-0.318011
9.46307	-3.23269	-0.329182
9.42575	-3.33994	-0.340538
9.38658	-3.4485	-0.352079
9.3455	-3.55832	-0.363804
9.30247	-3.66935	-0.375712
9.25742	-3.78156	-0.387803
9.21032	-3.89488	-0.400076
9.1611	-4.00927	-0.412529
9.10972	-4.12468	-0.425162
9.05613	-4.24105	-0.437974
9.00028	-4.35833	-0.450963
8.94212	-4.47644	-0.464129
8.8816	-4.59534	-0.477471
8.81868	-4.71496	-0.490986
8.75332	-4.83523	-0.504675
8.68546	-4.95609	-0.518536
8.61507	-5.07746	-0.532567
8.5421	-5.19928	-0.546767
8.46652	-5.32147	-0.561134
8.38829	-5.44395	-0.575668
8.30737	-5.56665	-0.590366
8.22373	-5.68949	-0.605227
8.13733	-5.81238	-0.62025
8.04815	-5.93525	-0.635432
7.95616	-6.05801	-0.650772
7.86134	-6.18057	-0.666268
7.76365	-6.30284	-0.681919
7.66308	-6.42473	-0.697721
7.55962	-6.54616	-0.713675
7.45324	-6.66703	-0.729776
7.34393	-6.78724	-0.746024
7.2317	-6.9067	-0.762416
7.11652	-7.02532	-0.778949
6.9984	-7.14299	-0.795622
6.87734	-7.25963	-0.812433
6.75334	-7.37512	-0.829379
6.62641	-7.48937	-0.846457
6.49656	-7.60228	-0.863665
6.3638	-7.71376	-0.881
6.22815	-7.82369	-0.898461
6.08964	-7.93198	-0.916043
5.94828	-8.03853	-0.933745
5.8041	-8.14324	-0.951564
5.65715	-8.24601	-0.969496
5.50745	-8.34674	-0.98754
5.35504	-8.44533	-1.00569
5.19997	-8.54168	-1.02395
5.04229	-8.6357	-1.04231
4.88205	-8.72729	-1.06076
4.71929	-8.81636	-1.07932
4.55409	-8.90282	-1.09796
4.38651	-8.98658	-1.1167
4.2166	-9.06754	-1.13552
4.04444	-9.14563	-1.15443
3.87011	-9.22075	-1.17341
3.69367	-9.29284	-1.19247
3.51521	-9.3618	-1.2116
3.33482	-9.42756	-1.2308
3.15258	-9.49006	-1.25007
2.96858	-9.54922	-1.2694
2.78291	-9.60497	-1.28878
2.59566	-9.65725	-1.30822
2.40694	-9.70601	-1.32772
2.21684	-9.75118	-1.34725
2.02548	-9.79272	-1.36684
1.83294	-9.83058	-1.38646
1.63935	-9.86471	-1.40612
1.4448	-9.89508	-1.42581
1.24941	-9.92164	-1.44553
1.05329	-9.94437	-1.46527
0.85656	-9.96325	-1.48504
0.659323	-9.97824	-1.50482
0.461699	-9.98934	-1.52461
0.263804	-9.99652	-1.54441
0.0657533	-9.99978	-1.56422
-0.132336	-9.99912	-1.58403
-0.330347	-9.99454	-1.60384
-0.528164	-9.98604	-1.62364
-0.725671	-9.97364	-1.64343
-0.922752	-9.95734	-1.6632
-1.11929	-9.93716	-1.68296
-1.31518	-9.91314	-1.7027
-1.51029	-9.88529	-1.72241
-1.70453	-9.85366	-1.74209
-1.89779	-9.81827	-1.76173
-2.08994	-9.77917	-1.78134
-2.28089	-9.7364	-1.80091
-2.47053	-9.69002	-1.82043
-2.65877	-9.64007	-1.83991
-2.8455	-9.58661	-1.85933
-3.03062	-9.52971	-1.8787
-3.21404	-9.46942	-1.89801
-3.39567	-9.40582	-1.91725
-3.57542	-9.33897	-1.93643
-3.75321	-9.26895	-1.95554
-3.92894	-9.19584	-1.97457
-4.10256	-9.11971	-1.99353
-4.27397	-9.04064	-2.01241
-4.4431	-8.95873	-2.0312
-4.60989	-8.87406	-2.04991
-4.77428	-8.78671	-2.06852
-4.93619	-8.69678	-2.08704
-5.09558	-8.60436	-2.10547
-5.25239	-8.50955	-2.12379
-5.40657	-8.41243	-2.14201
-5.55807	-8.31311	-2.16013
-5.70685	-8.21169	-2.17814
-5.85288	-8.10826	-2.19603
-5.99611	-8.00292	-2.21381
-6.13651	-7.89577	-2.23147
-6.27407	-7.78692	-2.24902
-6.40875	-7.67645	-2.26643
-6.54053	-7.56449	-2.28373
-6.6694	-7.45111	-2.30089
-6.79535	-7.33643	-2.31793
-6.91836	-7.22054	-2.33483
-7.03844	-7.10355	-2.35159
-7.15557	-6.98555	-2.36822
-7.26975	-6.86664	-2.3847
-7.381	-6.74691	-2.40105
-7.48932	-6.62647	-2.41725
-7.59472	-6.5054	-2.4333
-7.69721	-6.38381	-2.4492
-7.79681	-6.26178	-2.46495
-7.89353	-6.1394	-2.48055
-7.9874	-6.01676	-2.49599
-8.07844	-5.89396	-2.51128
-8.16668	-5.77107	-2.52641
-8.25215	-5.64819	-2.54138
-8.33487	-5.52539	-2.55619
-8.41488	-5.40275	-2.57083
-8.49222	-5.28036	-2.58531
-8.56692	-5.15829	-2.59962
-8.63901	-5.03661	-2.61376
-8.70855	-4.9154	-2.62774
-8.77556	-4.79473	-2.64154
-8.8401	-4.67468	-2.65517
-8.90221	-4.55529	-2.66863
-8.96193	-4.43665	-2.68191
-9.01931	-4.31881	-2.69502
-9.07439	-4.20183	-2.70795
-9.12723	-4.08578	-2.7207
-9.17788	-3.97071	-2.73327
-9.22638	-3.85667	-2.74566
-9.27279	-3.74371	-2.75787
-9.31715	-3.63189	-2.7699
-9.35953	-3.52126	-2.78175
-9.39996	-3.41186	-2.79341
-9.4385	-3.30374	-2.80489
-9.47521	-3.19694	-2.81619
-9.51014	-3.09149	-2.82729
-9.54333	-2.98745	-2.83822
-9.57485	-2.88484	-2.84895
-9.60474	-2.78371	-2.8595
-9.63305	-2.68408	-2.86985
-9.65985	-2.58598	-2.88002
-9.68517	-2.48946	-2.89
-9.70908	-2.39453	-2.89979
-9.73162	-2.30123	-2.90939
-9.75283	-2.20958	-2.9188
-9.77278	-2.1196	-2.92801
-9.79151	-2.03132	-2.93704
-9.80907	-1.94476	-2.94587
-9.82551	-1.85994	-2.95451
-9.84087	-1.77688	-2.96296
-9.8552	-1.69559	-2.97121
-9.86855	-1.61609	-2.97927
-9.88096	-1.53841	-2.98714
-9.89247	-1.46254	-2.99481
-9.90313	-1.38851	-3.00229
-9.91298	-1.31634	-3.00958
-9.92207	-1.24602	-3.01667
-9.93042	-1.17757	-3.02356
-9.93809	-1.111	-3.03026
-9.94511	-1.04632	-3.03677
-9.95152	-0.983537	-3.04308
-9.95734	-0.92266	-3.0492
-9.96263	-0.863695	-3.05512
-9.96741	-0.806648	-3.06084
-9.97172	-0.751524	-3.06637
-9.97559	-0.698329	-3.0717
-9.97904	-0.647068	-3.07684
-9.98212	-0.597744	-3.08178
-9.98484	-0.550361	-3.08653
-9.98724	-0.504922	-3.09108
-9.98935	-0.46143	-3.09543
-9.99118	-0.419887	-3.09959
-9.99277	-0.380296	-3.10355
-9.99413	-0.342658	-3.10732
-9.99529	-0.306976	-3.11089
-9.99627	-0.27325	-3.11426
-9.99708	-0.241481	-3.11744
-9.99776	-0.211672	-3.12042
-9.99831	-0.183821	-3.12321
-9.99875	-0.15793	-3.1258
-9.9991	-0.134	-3.12819
-9.99937	-0.112031	-3.13039
-9.99958	-0.0920235	-3.13239
-9.99973	-0.0739771	-3.13419
-9.99983	-0.0578924	-3.1358
-9.9999	-0.0437695	-3.13722
-9.99995	-0.0316086	-3.13843
-9.99998	-0.0214095	-3.13945
-9.99999	-0.0131724	-3.14028
-10	-0.00689732	-3.1409
-10	-0.00258423	-3.14133
-10	-0.00023313	-3.14157
-10	0.000155966	-3.14161
-10	-0.00141694	-3.14145
-10	-0.00495184	-3.1411
