-2.08961,-9.77924,-1.78131
-2.34015,-9.72233,-1.807
-2.5887,-9.65912,-1.83265
-2.83507,-9.5897,-1.85825
-3.07904,-9.51417,-1.88379
-3.32044,-9.43264,-1.90927
-3.55908,-9.34521,-1.93468
-3.79476,-9.25201,-1.96003
-4.02733,-9.15317,-1.9853
-4.25662,-9.04882,-2.01049
-4.48245,-8.93911,-2.0356
-4.70469,-8.82417,-2.06062
-4.92317,-8.70416,-2.08555
-5.13777,-8.57924,-2.11038
-5.34835,-8.44957,-2.13511
-5.55478,-8.31531,-2.15973
-5.75696,-8.17664,-2.18425
-5.95477,-8.03373,-2.20866
-6.14811,-7.88675,-2.23294
-6.33689,-7.73588,-2.25711
-6.52103,-7.58131,-2.28115
-6.70044,-7.42321,-2.30506
-6.87508,-7.26177,-2.32885
-7.04486,-7.09718,-2.3525
-7.20975,-6.92961,-2.376
-7.3697,-6.75925,-2.39937
-7.52467,-6.5863,-2.4226
-7.67464,-6.41092,-2.44567
-7.81958,-6.23331,-2.4686
-7.95949,-6.05364,-2.49137
-8.09435,-5.8721,-2.51399
-8.22417,-5.68886,-2.53644
-8.34895,-5.5041,-2.55874
-8.46871,-5.31799,-2.58087
-8.58347,-5.1307,-2.60284
-8.69325,-4.9424,-2.62463
-8.7981,-4.75325,-2.64626
-8.89804,-4.56342,-2.66771
-8.99313,-4.37306,-2.68899
-9.08341,-4.18231,-2.7101
-9.16892,-3.99134,-2.73102
-9.24975,-3.80029,-2.75176
-9.32593,-3.60929,-2.77233
-9.39755,-3.41849,-2.79271
-9.46467,-3.22801,-2.8129
-9.52736,-3.03799,-2.83292
-9.58571,-2.84854,-2.85274
-9.63979,-2.65979,-2.87237
-9.68969,-2.47184,-2.89182
-9.73548,-2.2848,-2.91108
-9.77727,-2.09879,-2.93014
-9.81514,-1.9139,-2.94901
-9.84918,-1.73022,-2.9677
-9.87948,-1.54785,-2.98618
-9.90614,-1.36687,-3.00448
-9.92926,-1.18737,-3.02258
-9.94892,-1.00941,-3.04048
-9.96524,-0.83307,-3.05819
-9.9783,-0.658423,-3.0757
-9.98821,-0.485529,-3.09302
-9.99505,-0.314448,-3.11014
-9.99895,-0.145237,-3.12707
-9.99998,0.0220552,-3.1438
-9.99824,0.187379,-3.16033
-9.99385,0.350691,-3.17667
-9.98689,0.511952,-3.19281
-9.97745,0.671124,-3.20876
-9.96565,0.828175,-3.22451
-9.95156,0.983074,-3.24006
-9.93529,1.1358,-3.25542
-9.91692,1.28632,-3.27058
-9.89656,1.43462,-3.28555
-9.87428,1.58068,-3.30033
-9.85019,1.72448,-3.31491
-9.82435,1.86603,-3.3293
-9.79688,2.00529,-3.34349
-9.76784,2.14228,-3.35749
-9.73732,2.27698,-3.37131
-9.7054,2.40939,-3.38493
-9.67217,2.53951,-3.39836
-9.6377,2.66735,-3.4116
-9.60207,2.7929,-3.42465
-9.56535,2.91618,-3.43751
-9.52762,3.03718,-3.45019
-9.48895,3.15592,-3.46267
-9.44941,3.27241,-3.47498
-9.40906,3.38667,-3.48709
-9.36799,3.49869,-3.49902
-9.32624,3.6085,-3.51077
-9.28388,3.71612,-3.52234
-9.24098,3.82156,-3.53372
-9.19759,3.92483,-3.54492
-9.15378,4.02596,-3.55594
-9.10959,4.12496,-3.56679
-9.06509,4.22186,-3.57745
-9.02033,4.31668,-3.58793
-8.97535,4.40943,-3.59824
-8.93022,4.50014,-3.60837
-8.88497,4.58883,-3.61833
-8.83965,4.67553,-3.62811
-8.79432,4.76025,-3.63772
-8.74901,4.84302,-3.64716
-8.70376,4.92387,-3.65642
-8.65862,5.00282,-3.66552
-8.61363,5.07989,-3.67444
-8.56883,5.15511,-3.6832
-8.52425,5.2285,-3.69178
-8.47992,5.30009,-3.7002
-8.43589,5.3699,-3.70846
-8.39218,5.43795,-3.71655
-8.34883,5.50427,-3.72447
-8.30587,5.56889,-3.73223
-8.26333,5.63182,-3.73982
-8.22123,5.6931,-3.74726
-8.17961,5.75274,-3.75453
-8.13848,5.81077,-3.76164
-8.09788,5.86722,-3.7686
-8.05784,5.9221,-3.77539
-8.01836,5.97544,-3.78203
-7.97948,6.02727,-3.78851
-7.94121,6.07759,-3.79483
-7.90359,6.12644,-3.80099
-7.86662,6.17384,-3.80701
-7.83032,6.21981,-3.81286
-7.79472,6.26437,-3.81857
-7.75983,6.30753,-3.82412
-7.72567,6.34933,-3.82951
-7.69225,6.38978,-3.83476
-7.65959,6.42889,-3.83986
-7.62771,6.46669,-3.8448
-7.59661,6.50319,-3.8496
-7.56631,6.53842,-3.85424
-7.53682,6.57239,-3.85874
-7.50816,6.60511,-3.86309
-7.48033,6.63661,-3.8673
-7.45335,6.6669,-3.87135
-7.42723,6.69599,-3.87526
-7.40197,6.7239,-3.87903
-7.37759,6.75065,-3.88264
-7.35409,6.77624,-3.88612
-7.33148,6.80069,-3.88945
-7.30978,6.82401,-3.89264
-7.28898,6.84622,-3.89568
-7.2691,6.86733,-3.89858
-7.25014,6.88734,-3.90133
-7.2321,6.90628,-3.90395
-7.215,6.92414,-3.90642
-7.19884,6.94094,-3.90875
-7.18362,6.95669,-3.91094
-7.16935,6.9714,-3.91299
-7.15603,6.98507,-3.9149
-7.14367,6.99771,-3.91667
-7.13227,7.00933,-3.9183
-7.12183,7.01994,-3.91979
-7.11236,7.02953,-3.92113
-7.10386,7.03813,-3.92234
-7.09633,7.04572,-3.92341
-7.08977,7.05232,-3.92434
-7.08419,7.05792,-3.92513
-7.07958,7.06254,-3.92579
-7.07596,7.06617,-3.9263
-7.07331,7.06882,-3.92667
-7.07165,7.07049,-3.92691
-7.07096,7.07117,-3.92701
-7.07126,7.07087,-3.92696
-7.07254,7.0696,-3.92678
-7.0748,7.06734,-3.92646
-7.07803,7.0641,-3.92601
-7.08225,7.05987,-3.92541
-7.08744,7.05465,-3.92467
-7.09362,7.04845,-3.9238
-7.10076,7.04125,-3.92278
-7.10888,7.03305,-3.92163
-7.11797,7.02385,-3.92034
-7.12802,7.01365,-3.9189
-7.13904,7.00243,-3.91733
-7.15103,6.99019,-3.91562
-7.16397,6.97693,-3.91377
-7.17786,6.96264,-3.91177
-7.19271,6.9473,-3.90964
-7.2085,6.93092,-3.90736
-7.22523,6.91347,-3.90494
-7.24289,6.89496,-3.90239
-7.26149,6.87538,-3.89969
-7.28101,6.8547,-3.89684
-7.30144,6.83293,-3.89386
-7.32279,6.81005,-3.89073
-7.34504,6.78604,-3.88745
-7.36818,6.76091,-3.88404
-7.39222,6.73462,-3.88047
-7.41713,6.70717,-3.87677
-7.44291,6.67855,-3.87292
-7.46956,6.64874,-3.86892
-7.49705,6.61772,-3.86477
-7.52538,6.58548,-3.86048
-7.55455,6.55201,-3.85604
-7.58453,6.51728,-3.85145
-7.61531,6.48128,-3.84672
-7.64689,6.444,-3.84183
-7.67924,6.40541,-3.83679
-7.71236,6.36549,-3.83161
-7.74623,6.32423,-3.82627
-7.78083,6.28161,-3.82078
-7.81615,6.23761,-3.81514
-7.85218,6.1922,-3.80934
-7.88888,6.14537,-3.80339
-7.92625,6.09709,-3.79729
-7.96427,6.04735,-3.79103
-8.0029,5.99613,-3.78461
-8.04215,5.94339,-3.77804
-8.08197,5.88912,-3.7713
-8.12236,5.83329,-3.76441
-8.16328,5.77589,-3.75737
-8.2047,5.71689,-3.75016
-8.24662,5.65626,-3.74279
-8.28899,5.59399,-3.73525
-8.33179,5.53004,-3.72756
-8.37499,5.46439,-3.7197
-8.41856,5.39703,-3.71168
-8.46246,5.32792,-3.70349
-8.50668,5.25704,-3.69513
-8.55116,5.18436,-3.68661
-8.59588,5.10987,-3.67793
-8.64081,5.03354,-3.66907
-8.68589,4.95533,-3.66004
-8.7311,4.87524,-3.65084
-8.77639,4.79323,-3.64148
-8.82172,4.70928,-3.63193
-8.86705,4.62337,-3.62222
-8.91233,4.53547,-3.61233
-8.95751,4.44556,-3.60227
-9.00256,4.35362,-3.59203
-9.04741,4.25962,-3.58162
-9.09202,4.16355,-3.57102
-9.13634,4.06538,-3.56025
-9.18031,3.96509,-3.5493
-9.22387,3.86267,-3.53817
-9.26697,3.75809,-3.52686
-9.30955,3.65134,-3.51537
-9.35155,3.5424,-3.50369
-9.3929,3.43125,-3.49183
-9.43354,3.31788,-3.47979
-9.47341,3.20228,-3.46756
-9.51243,3.08443,-3.45515
-9.55054,2.96432,-3.44255
-9.58767,2.84194,-3.42976
-9.62374,2.71729,-3.41678
-9.65868,2.59036,-3.40362
-9.69241,2.46114,-3.39026
-9.72485,2.32964,-3.37672
-9.75594,2.19584,-3.36298
-9.78557,2.05976,-3.34905
-9.81368,1.9214,-3.33493
-9.84017,1.78075,-3.32062
-9.86496,1.63784,-3.30612
-9.88797,1.49267,-3.29142
-9.9091,1.34525,-3.27653
-9.92827,1.19561,-3.26144
-9.94538,1.04376,-3.24616
-9.96034,0.889715,-3.23068
-9.97306,0.733512,-3.21501
-9.98344,0.575175,-3.19914
-9.9914,0.414737,-3.18308
-9.99682,0.252232,-3.16682
-9.99962,0.0876986,-3.15036
-9.99969,-0.0788201,-3.13371
-9.99694,-0.247278,-3.11686
-9.99128,-0.417626,-3.09982
-9.98259,-0.589809,-3.08258
-9.97079,-0.76377,-3.06514
-9.95577,-0.939446,-3.04751
-9.93745,-1.11677,-3.02968
-9.91571,-1.29568,-3.01166
-9.89046,-1.47608,-2.99344
-9.86161,-1.65791,-2.97503
-9.82906,-1.84108,-2.95643
-9.79272,-2.02551,-2.93763
-9.75249,-2.21109,-2.91864
-9.70829,-2.39773,-2.89946
-9.66003,-2.58533,-2.88009
-9.60761,-2.77378,-2.86053
-9.55096,-2.96296,-2.84078
-9.48999,-3.15278,-2.82084
-9.42464,-3.34309,-2.80072
-9.35481,-3.53378,-2.78041
-9.28044,-3.72471,-2.75992
-9.20146,-3.91576,-2.73925
-9.1178,-4.10678,-2.71839
-9.02942,-4.29763,-2.69736
-8.93624,-4.48816,-2.67615
-8.83822,-4.67822,-2.65477
-8.73532,-4.86766,-2.63321
-8.62749,-5.05632,-2.61148
-8.51471,-5.24402,-2.58958
-8.39693,-5.43062,-2.56751
-8.27413,-5.61594,-2.54528
-8.14631,-5.7998,-2.52289
-8.01344,-5.98203,-2.50034
-7.87554,-6.16246,-2.47763
-7.73258,-6.34091,-2.45476
-7.5846,-6.51719,-2.43174
-7.43161,-6.69113,-2.40858
-7.27362,-6.86254,-2.38527
-7.11068,-7.03123,-2.36181
-6.94283,-7.19702,-2.33822
-6.77011,-7.35973,-2.31449
-6.59257,-7.51917,-2.29063
-6.4103,-7.67516,-2.26664
-6.22334,-7.82752,-2.24252
-6.0318,-7.97605,-2.21828
-5.83574,-8.1206,-2.19392
-5.63528,-8.26097,-2.16945
-5.43052,-8.39699,-2.14486
-5.22157,-8.52849,-2.12017
-5.00855,-8.65531,-2.09538
-4.79158,-8.77729,-2.07049
-4.57081,-8.89425,-2.04551
-4.34638,-9.00605,-2.02043
-4.11845,-9.11254,-1.99527
-3.88716,-9.21358,-1.97003
-3.65268,-9.30902,-1.94472
-3.41519,-9.39875,-1.91933
-3.17486,-9.48263,-1.89387
-2.93188,-9.56055,-1.86836
-2.68644,-9.6324,-1.84278
-2.43873,-9.69807,-1.81715
-2.18895,-9.75748,-1.79148
-1.93731,-9.81055,-1.76576
-1.68401,-9.85719,-1.74
-1.42926,-9.89733,-1.71421
-1.17329,-9.93093,-1.6884
-0.916307,-9.95793,-1.66256
-0.658532,-9.97829,-1.6367
-0.400187,-9.99199,-1.61083
-0.141497,-9.999,-1.58495
0.117317,-9.99931,-1.55906
0.376029,-9.99293,-1.53318
0.634415,-9.97986,-1.50731
0.892253,-9.96011,-1.48145
1.14932,-9.93373,-1.45561
1.4054,-9.90075,-1.42979
1.66026,-9.86121,-1.404
1.91371,-9.81518,-1.37824
2.16552,-9.76271,-1.35252
2.41548,-9.70389,-1.32684
2.66339,-9.63879,-1.3012
2.90905,-9.56752,-1.27562
3.15227,-9.49016,-1.2501
3.39285,-9.40683,-1.22464
3.63062,-9.31765,-1.19924
3.86538,-9.22273,-1.17392
4.09698,-9.12221,-1.14867
4.32523,-9.01623,-1.12351
4.55,-8.90492,-1.09842
4.77111,-8.78843,-1.07343
4.98844,-8.66692,-1.04853
5.20184,-8.54054,-1.02373
5.41117,-8.40947,-0.999031
5.61633,-8.27386,-0.974438
5.8172,-8.13389,-0.949955
6.01367,-7.98973,-0.925586
6.20564,-7.84156,-0.901335
6.39303,-7.68955,-0.877205
6.57574,-7.5339,-0.853202
6.75372,-7.37477,-0.829327
6.9269,-7.21236,-0.805585
7.09521,-7.04684,-0.781978
7.25861,-6.87841,-0.758511
7.41706,-6.70725,-0.735186
7.57052,-6.53355,-0.712007
7.71897,-6.35747,-0.688976
7.86239,-6.17922,-0.666097
8.00077,-5.99897,-0.643372
8.13411,-5.8169,-0.620804
8.2624,-5.63318,-0.598396
8.38567,-5.44799,-0.57615
8.50391,-5.26151,-0.554068
8.61717,-5.0739,-0.532153
8.72546,-4.88532,-0.510407
8.82882,-4.69595,-0.488832
8.92729,-4.50594,-0.467431
9.02091,-4.31545,-0.446205
9.10975,-4.12462,-0.425155
9.19384,-3.93361,-0.404285
9.27325,-3.74256,-0.383595
9.34805,-3.55161,-0.363086
9.4183,-3.36089,-0.342761
9.48408,-3.17054,-0.322621
9.54545,-2.98067,-0.302667
9.6025,-2.79142,-0.282901
9.65531,-2.6029,-0.263322
9.70395,-2.41522,-0.243934
9.74853,-2.22848,-0.224735
9.78913,-2.0428,-0.205728
9.82583,-1.85826,-0.186913
9.85873,-1.67497,-0.16829
9.88792,-1.49301,-0.149862
9.9135,-1.31247,-0.131627
9.93556,-1.13342,-0.113586
9.9542,-0.955945,-0.0957407
9.96952,-0.780112,-0.0780906
9.98162,-0.605988,-0.060636
9.99059,-0.433636,-0.0433772
9.99654,-0.263115,-0.0263145
9.99955,-0.094478,-0.00944794
9.99974,0.072224,0.00722246
9.99719,0.236944,0.0236967
9.99201,0.399641,0.0399747
9.98429,0.560274,0.0560567
9.97413,0.718808,0.0719429
9.96163,0.875212,0.0876333
9.94687,1.02946,0.103128
9.92996,1.18151,0.118428
9.91098,1.33137,0.133533
9.89002,1.47899,0.148444
9.86719,1.62437,0.16316
9.84256,1.7675,0.177683
9.81622,1.90835,0.192013
9.78826,2.04693,0.20615
9.75877,2.18323,0.220095
9.72782,2.31723,0.233849
9.6955,2.44895,0.247412
9.66188,2.57838,0.260784
9.62705,2.70553,0.273967
9.59108,2.83039,0.286962
9.55405,2.95298,0.299768
9.51603,3.0733,0.312386
9.47709,3.19136,0.324818
9.4373,3.30718,0.337064
9.39673,3.42075,0.349124
9.35544,3.53211,0.361001
9.3135,3.64125,0.372694
9.27097,3.74821,0.384204
9.22792,3.85299,0.395532
9.1844,3.95561,0.406679
9.14046,4.0561,0.417646
9.09618,4.15446,0.428434
9.05159,4.25073,0.439043
9.00676,4.34492,0.449474
8.96173,4.43705,0.459729
8.91655,4.52715,0.469808
8.87128,4.61524,0.479712
8.82595,4.70134,0.489442
8.78062,4.78547,0.498999
8.73533,4.86766,0.508383
8.69011,4.94793,0.517597
8.64501,5.02631,0.526639
8.60007,5.10282,0.535512
8.55533,5.17748,0.544217
8.51082,5.25032,0.552753
8.46658,5.32137,0.561123
8.42264,5.39064,0.569326
8.37904,5.45817,0.577364
8.33581,5.52398,0.585238
8.29297,5.58808,0.592948
8.25056,5.65051,0.600495
8.2086,5.71129,0.607881
8.16713,5.77045,0.615106
8.12616,5.828,0.62217
8.08572,5.88397,0.629075
8.04584,5.93838,0.635821
8.00655,5.99126,0.642409
7.96785,6.04263,0.648841
7.92978,6.09251,0.655116
7.89234,6.14092,0.661235
7.85558,6.18788,0.667199
7.81949,6.23342,0.67301
7.7841,6.27756,0.678667
7.74943,6.32031,0.684171
7.71549,6.36169,0.689523
7.6823,6.40173,0.694724
7.64988,6.44045,0.699774
7.61823,6.47786,0.704674
7.58737,6.51397,0.709425
7.55731,6.54882,0.714026
7.52807,6.58241,0.71848
7.49966,6.61476,0.722785
7.47209,6.64589,0.726944
7.44537,6.67582,0.730956
7.4195,6.70455,0.734822
7.39451,6.73211,0.738542
7.37039,6.7585,0.742117
7.34716,6.78374,0.745548
7.32483,6.80785,0.748834
7.3034,6.83084,0.751977
7.28288,6.85272,0.754977
7.26327,6.87349,0.757833
7.24459,6.89318,0.760547
7.22684,6.91179,0.763119
7.21002,6.92933,0.765549
7.19414,6.94581,0.767838
7.17921,6.96125,0.769985
7.16523,6.97564,0.771992
7.1522,6.989,0.773858
7.14012,7.00133,0.775584
7.12901,7.01264,0.77717
7.11887,7.02294,0.778615
7.10969,7.03224,0.779921
7.10148,7.04053,0.781088
7.09424,7.04782,0.782115
7.08798,7.05411,0.783004
7.08269,7.05942,0.783753
7.07839,7.06374,0.784363
7.07506,7.06708,0.784834
7.07271,7.06943,0.785166
7.07134,7.0708,0.78536
7.07095,7.07119,0.785415
7.07154,7.07059,0.785331
7.07312,7.06902,0.785108
7.07567,7.06646,0.784747
7.0792,7.06292,0.784247
7.08372,7.0584,0.783608
7.08921,7.05288,0.78283
7.09567,7.04638,0.781912
7.10311,7.03888,0.780856
7.11152,7.03038,0.77966
7.1209,7.02088,0.778325
7.13125,7.01037,0.77685
7.14256,6.99884,0.775235
7.15484,6.98629,0.77348
7.16807,6.97272,0.771585
7.18225,6.95811,0.769549
7.19738,6.94246,0.767372
7.21345,6.92576,0.765054
7.23047,6.90799,0.762594
7.24841,6.88916,0.759992
7.26729,6.86924,0.757249
7.28708,6.84824,0.754362
7.3078,6.82613,0.751333
7.32942,6.80291,0.74816
7.35194,6.77857,0.744844
7.37535,6.75308,0.741383
7.39965,6.72645,0.737777
7.42483,6.69865,0.734027
7.45087,6.66967,0.73013
7.47778,6.63949,0.726088
7.50552,6.60811,0.721899
7.53411,6.5755,0.717562
7.56352,6.54165,0.713078
7.59374,6.50654,0.708445
7.62477,6.47015,0.703664
7.65658,6.43248,0.698732
7.68917,6.39349,0.693651
7.72252,6.35317,0.688418
7.75661,6.3115,0.683035
7.79143,6.26846,0.677498
7.82697,6.22403,0.67181
7.8632,6.1782,0.665967
7.9001,6.13093,0.65997
7.93767,6.08222,0.653818
7.97588,6.03203,0.647511
8.0147,5.98035,0.641047
8.05412,5.92715,0.634426
8.09412,5.87241,0.627646
8.13467,5.81612,0.620708
8.17574,5.75823,0.613611
8.21732,5.69874,0.606353
8.25937,5.63762,0.598933
8.30188,5.57484,0.591352
8.3448,5.51038,0.583608
8.38812,5.44422,0.5757
8.43179,5.37633,0.567627
8.47579,5.30669,0.559389
8.52009,5.23527,0.550985
8.56465,5.16205,0.542413
8.60944,5.087,0.533674
8.65441,5.0101,0.524766
8.69954,4.93133,0.515687
8.74478,4.85066,0.506439
8.79008,4.76807,0.497018
8.83542,4.68353,0.487425
8.88074,4.59701,0.477659
8.92599,4.50851,0.467718
8.97114,4.41799,0.457603
9.01613,4.32543,0.447311
9.06092,4.23081,0.436843
9.10545,4.1341,0.426196
9.14967,4.0353,0.415371
9.19352,3.93437,0.404367
9.23695,3.8313,0.393182
9.2799,3.72606,0.381816
9.3223,3.61865,0.370268
9.36411,3.50904,0.358537
9.40526,3.39723,0.346622
9.44567,3.28318,0.334523
9.48529,3.1669,0.322238
9.52405,3.04837,0.309767
9.56187,2.92758,0.29711
9.59868,2.80452,0.284264
9.63442,2.67918,0.271231
9.669,2.55155,0.258008
9.70235,2.42164,0.244596
9.73439,2.28945,0.230993
9.76505,2.15496,0.2172
9.79423,2.01819,0.203215
9.82186,1.87913,0.189037
9.84784,1.7378,0.174667
9.87211,1.59421,0.160104
9.89456,1.44836,0.145347
9.9151,1.30027,0.130396
9.93366,1.14995,0.11525
9.95013,0.997436,0.0999097
9.96443,0.842739,0.0843739
9.97645,0.685888,0.0686427
9.98611,0.526913,0.0527157
9.99331,0.365846,0.0365927
9.99794,0.202723,0.0202737
9.99993,0.0375857,0.00375858
9.99916,-0.129524,-0.0129528
9.99554,-0.298559,-0.0298603
9.98897,-0.469467,-0.046964
9.97936,-0.642194,-0.0642636
9.9666,-0.81668,-0.081759
9.95059,-0.992862,-0.09945
9.93124,-1.17067,-0.117336
9.90845,-1.35004,-0.135417
9.88213,-1.53088,-0.153693
9.85217,-1.71313,-0.172162
9.81848,-1.89669,-0.190825
9.78098,-2.08147,-0.20968
9.73956,-2.26738,-0.228727
9.69414,-2.45432,-0.247965
9.64463,-2.64219,-0.267394
9.59094,-2.83087,-0.287012
9.533,-3.02026,-0.306818
9.47071,-3.21024,-0.32681
9.40401,-3.40068,-0.346989
9.33281,-3.59146,-0.367352
9.25706,-3.78244,-0.387899
9.17667,-3.9735,-0.408627
9.0916,-4.16448,-0.429535
9.00177,-4.35525,-0.450621
8.90713,-4.54565,-0.471884
8.80765,-4.73554,-0.493322
8.70326,-4.92476,-0.514933
8.59394,-5.11315,-0.536714
8.47964,-5.30054,-0.558664
8.36035,-5.48676,-0.58078
8.23604,-5.67166,-0.60306
8.10669,-5.85505,-0.625502
7.9723,-6.03675,-0.648103
7.83287,-6.2166,-0.670861
7.6884,-6.39442,-0.693772
7.5389,-6.57001,-0.716834
7.38439,-6.7432,-0.740044
7.22491,-6.91381,-0.763398
7.06048,-7.08164,-0.786895
6.89115,-7.24652,-0.81053
6.71696,-7.40827,-0.8343
6.53799,-7.56668,-0.858202
6.35429,-7.72159,-0.882232
6.16594,-7.87281,-0.906387
5.97302,-8.02016,-0.930663
5.77563,-8.16346,-0.955056
5.57386,-8.30254,-0.979563
5.36781,-8.43721,-1.00418
5.15762,-8.56732,-1.0289
4.94339,-8.69269,-1.05372
4.72526,-8.81317,-1.07864
4.50337,-8.92859,-1.10365
4.27787,-9.0388,-1.12875
4.0489,-9.14365,-1.15394
3.81663,-9.24302,-1.1792
3.58122,-9.33675,-1.20454
3.34286,-9.42472,-1.22995
3.10171,-9.50681,-1.25542
2.85796,-9.5829,-1.28096
2.61182,-9.6529,-1.30655
2.36346,-9.71669,-1.33219
2.11309,-9.77419,-1.35788
